0.000000 0.000000 10.000000 
0.000000 0.100000 9.912692 
0.000000 0.200000 9.825377 
0.000000 0.300000 9.738049 
0.000000 0.400000 9.650702 
0.000000 0.500000 9.563328 
0.000000 0.600000 9.475921 
0.000000 0.700000 9.388474 
0.000000 0.800000 9.300980 
0.000000 0.900000 9.213431 
0.000000 1.000000 9.125819 
0.000000 1.100000 9.038138 
0.000000 1.200000 8.950378 
0.000000 1.300000 8.862531 
0.000000 1.400000 8.774588 
0.000000 1.500000 8.686540 
0.000000 1.600000 8.598378 
0.000000 1.700000 8.510091 
0.000000 1.800000 8.421668 
0.000000 1.900000 8.333100 
0.000000 2.000000 8.244374 
0.000000 2.100000 8.155479 
0.000000 2.200000 8.066402 
0.000000 2.300000 7.977132 
0.000000 2.400000 7.887654 
0.000000 2.500000 7.797956 
0.000000 2.600000 7.708023 
0.000000 2.700000 7.617841 
0.000000 2.800000 7.527397 
0.000000 2.900000 7.436674 
0.000000 3.000000 7.345658 
0.000000 3.100000 7.254333 
0.000000 3.200000 7.162685 
0.000000 3.300000 7.070697 
0.000000 3.400000 6.978355 
0.000000 3.500000 6.885642 
0.000000 3.600000 6.792544 
0.000000 3.700000 6.699046 
0.000000 3.800000 6.605133 
0.000000 3.900000 6.510792 
0.000000 4.000000 6.416008 
0.000000 4.100000 6.320770 
0.000000 4.200000 6.225065 
0.000000 4.300000 6.128882 
0.000000 4.400000 6.032211 
0.000000 4.500000 5.935044 
0.000000 4.600000 5.837372 
0.000000 4.700000 5.739190 
0.000000 4.800000 5.640492 
0.000000 4.900000 5.541275 
0.000000 5.000000 5.441536 
0.000000 5.100000 5.341275 
0.000000 5.200000 5.240492 
0.000000 5.300000 5.139190 
0.000000 5.400000 5.037372 
0.000000 5.500000 4.935044 
0.000000 5.600000 4.832211 
0.000000 5.700000 4.728882 
0.000000 5.800000 4.625065 
0.000000 5.900000 4.520770 
0.000000 6.000000 4.416008 
0.000000 6.100000 4.310792 
0.000000 6.200000 4.205133 
0.000000 6.300000 4.099046 
0.000000 6.400000 3.992544 
0.000000 6.500000 3.885642 
0.000000 6.600000 3.778355 
0.000000 6.700000 3.670697 
0.000000 6.800000 3.562685 
0.000000 6.900000 3.454333 
0.000000 7.000000 3.345658 
0.000000 7.100000 3.236674 
0.000000 7.200000 3.127397 
0.000000 7.300000 3.017841 
0.000000 7.400000 2.908023 
0.000000 7.500000 2.797956 
0.000000 7.600000 2.687654 
0.000000 7.700000 2.577132 
0.000000 7.800000 2.466402 
0.000000 7.900000 2.355479 
0.000000 8.000000 2.244374 
0.000000 8.100000 2.133100 
0.000000 8.200000 2.021668 
0.000000 8.300000 1.910091 
0.000000 8.400000 1.798378 
0.000000 8.500000 1.686540 
0.000000 8.600000 1.574588 
0.000000 8.700000 1.462531 
0.000000 8.800000 1.350378 
0.000000 8.900000 1.238138 
0.000000 9.000000 1.125819 
0.000000 9.100000 1.013431 
0.000000 9.200000 0.900980 
0.000000 9.300000 0.788474 
0.000000 9.400000 0.675921 
0.000000 9.500000 0.563328 
0.000000 9.600000 0.450702 
0.000000 9.700000 0.338049 
0.000000 9.800000 0.225377 
0.000000 9.900000 0.112692 
0.000000 10.000000 0.000000 

0.100000 0.000000 10.000000 
0.100000 0.100000 9.912692 
0.100000 0.200000 9.825377 
0.100000 0.300000 9.738049 
0.100000 0.400000 9.650702 
0.100000 0.500000 9.563328 
0.100000 0.600000 9.475921 
0.100000 0.700000 9.388474 
0.100000 0.800000 9.300980 
0.100000 0.900000 9.213431 
0.100000 1.000000 9.125819 
0.100000 1.100000 9.038138 
0.100000 1.200000 8.950378 
0.100000 1.300000 8.862531 
0.100000 1.400000 8.774588 
0.100000 1.500000 8.686540 
0.100000 1.600000 8.598378 
0.100000 1.700000 8.510091 
0.100000 1.800000 8.421668 
0.100000 1.900000 8.333100 
0.100000 2.000000 8.244374 
0.100000 2.100000 8.155479 
0.100000 2.200000 8.066402 
0.100000 2.300000 7.977132 
0.100000 2.400000 7.887654 
0.100000 2.500000 7.797956 
0.100000 2.600000 7.708023 
0.100000 2.700000 7.617841 
0.100000 2.800000 7.527397 
0.100000 2.900000 7.436674 
0.100000 3.000000 7.345658 
0.100000 3.100000 7.254333 
0.100000 3.200000 7.162685 
0.100000 3.300000 7.070697 
0.100000 3.400000 6.978355 
0.100000 3.500000 6.885642 
0.100000 3.600000 6.792544 
0.100000 3.700000 6.699046 
0.100000 3.800000 6.605133 
0.100000 3.900000 6.510792 
0.100000 4.000000 6.416008 
0.100000 4.100000 6.320770 
0.100000 4.200000 6.225065 
0.100000 4.300000 6.128882 
0.100000 4.400000 6.032211 
0.100000 4.500000 5.935044 
0.100000 4.600000 5.837372 
0.100000 4.700000 5.739190 
0.100000 4.800000 5.640492 
0.100000 4.900000 5.541275 
0.100000 5.000000 5.441536 
0.100000 5.100000 5.341275 
0.100000 5.200000 5.240492 
0.100000 5.300000 5.139190 
0.100000 5.400000 5.037372 
0.100000 5.500000 4.935044 
0.100000 5.600000 4.832211 
0.100000 5.700000 4.728882 
0.100000 5.800000 4.625065 
0.100000 5.900000 4.520770 
0.100000 6.000000 4.416008 
0.100000 6.100000 4.310792 
0.100000 6.200000 4.205133 
0.100000 6.300000 4.099046 
0.100000 6.400000 3.992544 
0.100000 6.500000 3.885642 
0.100000 6.600000 3.778355 
0.100000 6.700000 3.670697 
0.100000 6.800000 3.562685 
0.100000 6.900000 3.454333 
0.100000 7.000000 3.345658 
0.100000 7.100000 3.236674 
0.100000 7.200000 3.127397 
0.100000 7.300000 3.017841 
0.100000 7.400000 2.908023 
0.100000 7.500000 2.797956 
0.100000 7.600000 2.687654 
0.100000 7.700000 2.577132 
0.100000 7.800000 2.466402 
0.100000 7.900000 2.355479 
0.100000 8.000000 2.244374 
0.100000 8.100000 2.133100 
0.100000 8.200000 2.021668 
0.100000 8.300000 1.910091 
0.100000 8.400000 1.798378 
0.100000 8.500000 1.686540 
0.100000 8.600000 1.574588 
0.100000 8.700000 1.462531 
0.100000 8.800000 1.350378 
0.100000 8.900000 1.238138 
0.100000 9.000000 1.125819 
0.100000 9.100000 1.013431 
0.100000 9.200000 0.900980 
0.100000 9.300000 0.788474 
0.100000 9.400000 0.675921 
0.100000 9.500000 0.563328 
0.100000 9.600000 0.450702 
0.100000 9.700000 0.338049 
0.100000 9.800000 0.225377 
0.100000 9.900000 0.112692 
0.100000 10.000000 0.000000 

0.200000 0.000000 10.000000 
0.200000 0.100000 9.912699 
0.200000 0.200000 9.825391 
0.200000 0.300000 9.738071 
0.200000 0.400000 9.650731 
0.200000 0.500000 9.563364 
0.200000 0.600000 9.475965 
0.200000 0.700000 9.388526 
0.200000 0.800000 9.301040 
0.200000 0.900000 9.213499 
0.200000 1.000000 9.125896 
0.200000 1.100000 9.038223 
0.200000 1.200000 8.950473 
