0.010000 0.010000 0.000000 0.000000 0.000000 0.000000
0.010000 0.020000 0.000000 0.000000 0.000000 0.000000
0.010000 0.030000 0.000000 0.000000 0.000000 0.000000
0.010000 0.040000 0.000000 0.000000 0.000000 0.000000
0.010000 0.050000 0.000000 0.000000 0.000000 0.000000
0.010000 0.060000 0.000000 0.000000 0.000000 0.000000
0.010000 0.070000 0.000000 0.000000 0.000000 0.000000
0.010000 0.080000 0.000000 0.000000 0.000000 0.000000
0.010000 0.090000 0.000000 0.000000 0.000000 0.000000
0.010000 0.100000 0.000000 0.000000 0.000000 0.000000
0.010000 0.110000 0.000000 0.000000 0.000000 0.000000
0.010000 0.120000 0.000000 0.000000 0.000000 0.000000
0.010000 0.130000 0.000000 0.000000 0.000000 0.000000
0.010000 0.140000 0.000000 0.000000 0.000000 0.000000
0.010000 0.150000 0.000000 0.000000 0.000000 0.000000
0.010000 0.160000 0.000000 0.000000 0.000000 0.000000
0.010000 0.170000 0.000000 0.000000 0.000000 0.000000
0.010000 0.180000 0.000000 0.000000 0.000000 0.000000
0.010000 0.190000 0.000000 0.000000 0.000000 0.000000
0.010000 0.200000 0.000000 0.000000 0.000000 0.000000
0.010000 0.210000 0.000000 0.000000 0.000000 0.000000
0.010000 0.220000 0.000000 0.000000 0.000000 0.000000
0.010000 0.230000 0.000000 0.000000 0.000000 0.000000
0.010000 0.240000 0.000000 0.000000 0.000000 0.000000
0.010000 0.250000 0.000000 0.000000 0.000000 0.000000
0.010000 0.260000 0.000000 0.000000 0.000000 0.000000
0.010000 0.270000 0.000000 0.000000 0.000000 0.000000
0.010000 0.280000 0.000000 0.000000 0.000000 0.000000
0.010000 0.290000 0.000000 0.000000 0.000000 0.000000
0.010000 0.300000 0.000000 0.000000 0.000000 0.000000
0.010000 0.310000 0.000000 0.000000 0.000000 0.000000
0.010000 0.320000 0.000000 0.000000 0.000000 0.000000
0.010000 0.330000 0.000000 0.000000 0.000000 0.000000
0.010000 0.340000 0.000000 0.000000 0.000000 0.000000
0.010000 0.350000 0.000000 0.000000 0.000000 0.000000
0.010000 0.360000 0.000000 0.000000 0.000000 0.000000
0.010000 0.370000 0.000000 0.000000 0.000000 0.000000
0.010000 0.380000 0.000000 0.000000 0.000000 0.000000
0.010000 0.390000 0.000000 0.000000 0.000000 0.000000
0.010000 0.400000 0.000000 0.000000 0.000000 0.000000
0.010000 0.410000 0.000000 0.000000 0.000000 0.000000
0.010000 0.420000 0.000000 0.000000 0.000000 0.000000
0.010000 0.430000 0.000000 0.000000 0.000000 0.000000
0.010000 0.440000 0.000000 0.000000 0.000000 0.000000
0.010000 0.450000 0.000000 0.000000 0.000000 0.000000
0.010000 0.460000 0.000000 0.000000 0.000000 0.000000
0.010000 0.470000 0.000000 0.000000 0.000000 0.000000
0.010000 0.480000 0.000000 0.000000 0.000000 0.000000
0.010000 0.490000 0.000000 0.000000 0.000000 0.000000
0.010000 0.500000 0.000000 0.000000 0.000000 0.000000
0.010000 0.510000 0.000000 0.000000 0.000000 0.000000
0.010000 0.520000 0.000000 0.000000 0.000000 0.000000
0.010000 0.530000 0.000000 0.000000 0.000000 0.000000
0.010000 0.540000 0.000000 0.000000 0.000000 0.000000
0.010000 0.550000 216.791667 -690.329675 0.000000 0.000000
0.010000 0.560000 216.757150 -654.481723 -6.730849 0.011523
0.010000 0.570000 216.657050 -615.719391 -13.095339 -0.011660
0.010000 0.580000 216.495243 -576.129668 -19.067747 -0.064145
0.010000 0.590000 216.275695 -536.345784 -24.643215 -0.142759
0.010000 0.600000 216.002379 -496.590437 -29.821354 -0.244751
0.010000 0.610000 215.679268 -456.953083 -34.602772 -0.366960
0.010000 0.620000 215.310324 -417.468409 -38.988253 -0.505547
0.010000 0.630000 214.899503 -378.140321 -42.978523 -0.655975
0.010000 0.640000 214.450753 -338.950683 -46.574153 -0.813114
0.010000 0.650000 213.968020 -299.864182 -49.775494 -0.971427
0.010000 0.660000 213.455243 -260.832724 -52.582646 -1.125194
0.010000 0.670000 212.916367 -221.800192 -54.995442 -1.268766
0.010000 0.680000 212.355334 -182.707553 -57.013451 -1.396816
0.010000 0.690000 211.776098 -143.497963 -58.635998 -1.504581
0.010000 0.700000 211.182615 -104.121465 -59.862201 -1.588072
0.010000 0.710000 210.578854 -64.538935 -60.691012 -1.644249
0.010000 0.720000 209.968794 -24.725010 -61.121274 -1.671148
0.010000 0.730000 209.356428 15.330151 -61.151774 -1.667952
0.010000 0.740000 208.745759 55.620307 -60.781304 -1.635021
0.010000 0.750000 208.140802 96.123767 -60.008710 -1.573856
0.010000 0.760000 207.545585 136.805104 -58.832949 -1.487025
0.010000 0.770000 206.964143 177.617829 -57.253132 -1.378040
0.010000 0.780000 206.400522 218.507818 -55.268565 -1.251192
0.010000 0.790000 205.858772 259.417278 -52.878776 -1.111353
0.010000 0.800000 205.342946 300.288926 -50.083538 -0.963762
0.010000 0.810000 204.857101 341.070017 -46.882872 -0.813779
0.010000 0.820000 204.405289 381.715749 -43.277044 -0.666656
0.010000 0.830000 203.991560 422.191437 -39.266547 -0.527295
0.010000 0.840000 203.619958 462.472586 -34.852075 -0.400037
0.010000 0.850000 203.294519 502.541239 -30.034506 -0.288462
0.010000 0.860000 203.019268 542.374583 -24.814918 -0.195185
0.010000 0.870000 202.798220 581.913876 -19.194781 -0.121607
0.010000 0.880000 202.635372 620.973233 -13.176797 -0.067435
0.010000 0.890000 202.534684 658.940004 -6.768616 -0.029613

0.020000 0.010000 0.000000 0.000000 0.000000 0.000000
0.020000 0.020000 0.000000 0.000000 0.000000 0.000000
0.020000 0.030000 0.000000 0.000000 0.000000 0.000000
0.020000 0.040000 0.000000 0.000000 0.000000 0.000000
0.020000 0.050000 0.000000 0.000000 0.000000 0.000000
0.020000 0.060000 0.000000 0.000000 0.000000 0.000000
0.020000 0.070000 0.000000 0.000000 0.000000 0.000000
0.020000 0.080000 0.000000 0.000000 0.000000 0.000000
0.020000 0.090000 0.000000 0.000000 0.000000 0.000000
0.020000 0.100000 0.000000 0.000000 0.000000 0.000000
0.020000 0.110000 0.000000 0.000000 0.000000 0.000000
0.020000 0.120000 0.000000 0.000000 0.000000 0.000000
0.020000 0.130000 0.000000 0.000000 0.000000 0.000000
0.020000 0.140000 0.000000 0.000000 0.000000 0.000000
0.020000 0.150000 0.000000 0.000000 0.000000 0.000000
0.020000 0.160000 0.000000 0.000000 0.000000 0.000000
0.020000 0.170000 0.000000 0.000000 0.000000 0.000000
0.020000 0.180000 0.000000 0.000000 0.000000 0.000000
0.020000 0.190000 0.000000 0.000000 0.000000 0.000000
0.020000 0.200000 0.000000 0.000000 0.000000 0.000000
0.020000 0.210000 0.000000 0.000000 0.000000 0.000000
0.020000 0.220000 0.000000 0.000000 0.000000 0.000000
0.020000 0.230000 0.000000 0.000000 0.000000 0.000000
0.020000 0.240000 0.000000 0.000000 0.000000 0.000000
0.020000 0.250000 0.000000 0.000000 0.000000 0.000000
0.020000 0.260000 0.000000 0.000000 0.000000 0.000000
0.020000 0.270000 0.000000 0.000000 0.000000 0.000000
0.020000 0.280000 0.000000 0.000000 0.000000 0.000000
0.020000 0.290000 0.000000 0.000000 0.000000 0.000000
0.020000 0.300000 0.000000 0.000000 0.000000 0.000000
0.020000 0.310000 0.000000 0.000000 0.000000 0.000000
0.020000 0.320000 0.000000 0.000000 0.000000 0.000000
0.020000 0.330000 0.000000 0.000000 0.000000 0.000000
0.020000 0.340000 0.000000 0.000000 0.000000 0.000000
0.020000 0.350000 0.000000 0.000000 0.000000 0.000000
0.020000 0.360000 0.000000 0.000000 0.000000 0.000000
0.020000 0.370000 0.000000 0.000000 0.000000 0.000000
0.020000 0.380000 0.000000 0.000000 0.000000 0.000000
0.020000 0.390000 0.000000 0.000000 0.000000 0.000000
0.020000 0.400000 0.000000 0.000000 0.000000 0.000000
0.020000 0.410000 0.000000 0.000000 0.000000 0.000000
0.020000 0.420000 0.000000 0.000000 0.000000 0.000000
0.020000 0.430000 0.000000 0.000000 0.000000 0.000000
0.020000 0.440000 0.000000 0.000000 0.000000 0.000000
0.020000 0.450000 0.000000 0.000000 0.000000 0.000000
0.020000 0.460000 0.000000 0.000000 0.000000 0.000000
0.020000 0.470000 0.000000 0.000000 0.000000 0.000000
0.020000 0.480000 0.000000 0.000000 0.000000 0.000000
0.020000 0.490000 0.000000 0.000000 0.000000 0.000000
0.020000 0.500000 0.000000 0.000000 0.000000 0.000000
0.020000 0.510000 0.000000 0.000000 0.000000 0.000000
0.020000 0.520000 0.000000 0.000000 0.000000 0.000000
0.020000 0.530000 0.000000 0.000000 0.000000 0.000000
0.020000 0.540000 0.000000 0.000000 0.000000 0.000000
0.020000 0.550000 216.791667 -691.275814 0.000000 0.000000
0.020000 0.560000 216.757103 -652.138113 -6.721673 0.000127
0.020000 0.570000 216.657233 -612.745726 -13.057666 -0.025323
0.020000 0.580000 216.495950 -573.133588 -19.002234 -0.078818
0.020000 0.590000 216.277189 -533.518439 -24.552727 -0.158409
0.020000 0.600000 216.004895 -494.047582 -29.709133 -0.261135
0.020000 0.610000 215.683006 -454.798578 -34.472537 -0.383449
0.020000 0.620000 215.315444 -415.798497 -38.844318 -0.521227
0.020000 0.630000 214.906120 -377.036546 -42.825766 -0.669796
0.020000 0.640000 214.458929 -338.472236 -46.417881 -0.824040
0.020000 0.650000 213.977762 -300.042240 -49.621254 -0.978567
0.020000 0.660000 213.466504 -261.667342 -52.435994 -1.127914
0.020000 0.670000 212.929042 -223.259747 -54.861711 -1.266760
0.020000 0.680000 212.369270 -184.730434 -56.897518 -1.390150
0.020000 0.690000 211.791092 -145.996094 -58.542078 -1.493694
0.020000 0.700000 211.198428 -106.985183 -59.793665 -1.573745
0.020000 0.710000 210.595218 -67.642768 -60.650257 -1.627538
0.020000 0.720000 209.985423 -27.933953 -61.109630 -1.653291
0.020000 0.730000 209.373026 12.154176 -61.169460 -1.650267
0.020000 0.740000 208.762034 52.612059 -60.827430 -1.618789
0.020000 0.750000 208.156477 93.408521 -60.081329 -1.560216
0.020000 0.760000 207.560407 134.492898 -58.929149 -1.476875
0.020000 0.770000 206.977894 175.798259 -57.369167 -1.371962
0.020000 0.780000 206.413024 217.245592 -55.400020 -1.249404
0.020000 0.790000 205.869894 258.748752 -53.020763 -1.113693
0.020000 0.800000 205.352609 300.219877 -50.230907 -0.969702
0.020000 0.810000 204.865276 341.574897 -47.030439 -0.822473
0.020000 0.820000 204.412000 382.738558 -43.419818 -0.677008
0.020000 0.830000 203.996879 423.648231 -39.399952 -0.538049
0.020000 0.840000 203.624001 464.255407 -34.972166 -0.409865
0.020000 0.850000 203.297436 504.523271 -30.138186 -0.296047
0.020000 0.860000 203.021237 544.417638 -24.900189 -0.199299
0.020000 0.870000 202.799432 583.886860 -19.261083 -0.121215
0.020000 0.880000 202.636015 622.826837 -13.225327 -0.062091
0.020000 0.890000 202.534926 661.054127 -6.800769 -0.021189

0.030000 0.010000 0.000000 0.000000 0.000000 0.000000
0.030000 0.020000 0.000000 0.000000 0.000000 0.000000
0.030000 0.030000 0.000000 0.000000 0.000000 0.000000
0.030000 0.040000 0.000000 0.000000 0.000000 0.000000
0.030000 0.050000 0.000000 0.000000 0.000000 0.000000
0.030000 0.060000 0.000000 0.000000 0.000000 0.000000
0.030000 0.070000 0.000000 0.000000 0.000000 0.000000
0.030000 0.080000 0.000000 0.000000 0.000000 0.000000
0.030000 0.090000 0.000000 0.000000 0.000000 0.000000
0.030000 0.100000 0.000000 0.000000 0.000000 0.000000
0.030000 0.110000 0.000000 0.000000 0.000000 0.000000
0.030000 0.120000 0.000000 0.000000 0.000000 0.000000
0.030000 0.130000 0.000000 0.000000 0.000000 0.000000
0.030000 0.140000 0.000000 0.000000 0.000000 0.000000
0.030000 0.150000 0.000000 0.000000 0.000000 0.000000
0.030000 0.160000 0.000000 0.000000 0.000000 0.000000
0.030000 0.170000 0.000000 0.000000 0.000000 0.000000
0.030000 0.180000 0.000000 0.000000 0.000000 0.000000
0.030000 0.190000 0.000000 0.000000 0.000000 0.000000
0.030000 0.200000 0.000000 0.000000 0.000000 0.000000
0.030000 0.210000 0.000000 0.000000 0.000000 0.000000
0.030000 0.220000 0.000000 0.000000 0.000000 0.000000
0.030000 0.230000 0.000000 0.000000 0.000000 0.000000
0.030000 0.240000 0.000000 0.000000 0.000000 0.000000
0.030000 0.250000 0.000000 0.000000 0.000000 0.000000
0.030000 0.260000 0.000000 0.000000 0.000000 0.000000
0.030000 0.270000 0.000000 0.000000 0.000000 0.000000
0.030000 0.280000 0.000000 0.000000 0.000000 0.000000
0.030000 0.290000 0.000000 0.000000 0.000000 0.000000
0.030000 0.300000 0.000000 0.000000 0.000000 0.000000
0.030000 0.310000 0.000000 0.000000 0.000000 0.000000
0.030000 0.320000 0.000000 0.000000 0.000000 0.000000
0.030000 0.330000 0.000000 0.000000 0.000000 0.000000
0.030000 0.340000 0.000000 0.000000 0.000000 0.000000
0.030000 0.350000 0.000000 0.000000 0.000000 0.000000
0.030000 0.360000 0.000000 0.000000 0.000000 0.000000
0.030000 0.370000 0.000000 0.000000 0.000000 0.000000
0.030000 0.380000 0.000000 0.000000 0.000000 0.000000
0.030000 0.390000 0.000000 0.000000 0.000000 0.000000
0.030000 0.400000 0.000000 0.000000 0.000000 0.000000
0.030000 0.410000 0.000000 0.000000 0.000000 0.000000
0.030000 0.420000 0.000000 0.000000 0.000000 0.000000
0.030000 0.430000 0.000000 0.000000 0.000000 0.000000
0.030000 0.440000 0.000000 0.000000 0.000000 0.000000
0.030000 0.450000 0.000000 0.000000 0.000000 0.000000
0.030000 0.460000 0.000000 0.000000 0.000000 0.000000
0.030000 0.470000 0.000000 0.000000 0.000000 0.000000
0.030000 0.480000 0.000000 0.000000 0.000000 0.000000
0.030000 0.490000 0.000000 0.000000 0.000000 0.000000
0.030000 0.500000 0.000000 0.000000 0.000000 0.000000
0.030000 0.510000 0.000000 0.000000 0.000000 0.000000
0.030000 0.520000 0.000000 0.000000 0.000000 0.000000
0.030000 0.530000 0.000000 0.000000 0.000000 0.000000
0.030000 0.540000 0.000000 0.000000 0.000000 0.000000
0.030000 0.550000 216.791667 -690.380629 0.000000 0.000000
0.030000 0.560000 216.757148 -650.193268 -6.705527 -0.007133
0.030000 0.570000 216.657556 -610.352229 -13.016394 -0.037776
0.030000 0.580000 216.496820 -570.688697 -18.934661 -0.094599
0.030000 0.590000 216.278863 -531.236656 -24.460898 -0.176471
0.030000 0.600000 216.007602 -492.058811 -29.596315 -0.280588
0.030000 0.610000 215.686937 -453.193230 -34.342680 -0.403273
0.030000 0.620000 215.320748 -414.642052 -38.701905 -0.540247
0.030000 0.630000 214.912899 -376.372611 -42.675710 -0.686780
0.030000 0.640000 214.467234 -338.322503 -46.265382 -0.837823
0.030000 0.650000 213.987591 -300.406451 -49.471620 -0.988178
0.030000 0.660000 213.477802 -262.524204 -52.294454 -1.132676
0.030000 0.670000 212.941702 -224.568855 -54.733206 -1.266365
0.030000 0.680000 212.383137 -186.434978 -56.786516 -1.384691
0.030000 0.690000 211.805971 -148.026023 -58.452402 -1.483661
0.030000 0.700000 211.214089 -109.260528 -59.728357 -1.559982
0.030000 0.710000 210.611404 -70.076901 -60.611467 -1.611176
0.030000 0.720000 210.001860 -30.436664 -61.098545 -1.635652
0.030000 0.730000 209.389433 9.673813 -61.186276 -1.632753
0.030000 0.740000 208.778135 50.243000 -60.871355 -1.602766
0.030000 0.750000 208.172006 91.235169 -60.150624 -1.546901
0.030000 0.760000 207.575122 132.592530 -59.021203 -1.467234
0.030000 0.770000 206.991582 174.238419 -57.480603 -1.366632
0.030000 0.780000 206.425510 216.081450 -55.526834 -1.248636
0.030000 0.790000 205.881046 258.020509 -53.158478 -1.117330
0.030000 0.800000 205.362340 299.950380 -50.374758 -0.977187
0.030000 0.810000 204.873550 341.767722 -47.175566 -0.832892
0.030000 0.820000 204.418829 383.376900 -43.561469 -0.689162
0.030000 0.830000 204.002321 424.695017 -39.533691 -0.550545
0.030000 0.840000 203.628155 465.655274 -35.094077 -0.421239
0.030000 0.850000 203.300440 506.207646 -30.245072 -0.304894
0.030000 0.860000 203.023254 546.316038 -24.989750 -0.204455
0.030000 0.870000 202.800645 585.952615 -19.331989 -0.122058
0.030000 0.880000 202.636614 625.096513 -13.276823 -0.059140
0.030000 0.890000 202.535108 663.765745 -6.830707 -0.017181

0.040000 0.010000 0.000000 0.000000 0.000000 0.000000
0.040000 0.020000 0.000000 0.000000 0.000000 0.000000
0.040000 0.030000 0.000000 0.000000 0.000000 0.000000
0.040000 0.040000 0.000000 0.000000 0.000000 0.000000
0.040000 0.050000 0.000000 0.000000 0.000000 0.000000
0.040000 0.060000 0.000000 0.000000 0.000000 0.000000
0.040000 0.070000 0.000000 0.000000 0.000000 0.000000
0.040000 0.080000 0.000000 0.000000 0.000000 0.000000
0.040000 0.090000 0.000000 0.000000 0.000000 0.000000
0.040000 0.100000 0.000000 0.000000 0.000000 0.000000
0.040000 0.110000 0.000000 0.000000 0.000000 0.000000
0.040000 0.120000 0.000000 0.000000 0.000000 0.000000
0.040000 0.130000 0.000000 0.000000 0.000000 0.000000
0.040000 0.140000 0.000000 0.000000 0.000000 0.000000
0.040000 0.150000 0.000000 0.000000 0.000000 0.000000
0.040000 0.160000 0.000000 0.000000 0.000000 0.000000
0.040000 0.170000 0.000000 0.000000 0.000000 0.000000
0.040000 0.180000 0.000000 0.000000 0.000000 0.000000
0.040000 0.190000 0.000000 0.000000 0.000000 0.000000
0.040000 0.200000 0.000000 0.000000 0.000000 0.000000
0.040000 0.210000 0.000000 0.000000 0.000000 0.000000
0.040000 0.220000 0.000000 0.000000 0.000000 0.000000
0.040000 0.230000 0.000000 0.000000 0.000000 0.000000
0.040000 0.240000 0.000000 0.000000 0.000000 0.000000
0.040000 0.250000 0.000000 0.000000 0.000000 0.000000
0.040000 0.260000 0.000000 0.000000 0.000000 0.000000
0.040000 0.270000 0.000000 0.000000 0.000000 0.000000
0.040000 0.280000 0.000000 0.000000 0.000000 0.000000
0.040000 0.290000 0.000000 0.000000 0.000000 0.000000
